PatientID,Model,QuestionType,Verdict
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
431,Anonymized_NER,CQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
431,Anonymized_NER,PQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
431,Anonymized_gpt-4o,PQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
431,Anonymized_DeepSeek-V4-Pro,CQ,True
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
431,Anonymized_DeepSeek-V4-Pro,CQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
431,Anonymized_DeepSeek-V4-Pro,CQ,False
431,Anonymized_NER,PQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
431,Anonymized_Llama-4-Maverick_fewshot,PQ,False
431,Anonymized_gpt-4o,PQ,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,True
431,Anonymized_Llama-4-Maverick_fewshot,CQ,False
431,Anonymized_DeepSeek-V4-Pro,PQ,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
431,Anonymized_Llama-4-Maverick_fewshot,CQ,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,True
431,Anonymized_DeepSeek-V4-Pro,CQ,True
431,Anonymized_Llama-4-Maverick_fewshot,CQ,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,True
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
431,Anonymized_NER,PQ,True
431,Anonymized_Llama-4-Maverick_synthetic,PQ,False
431,Anonymized_DeepSeek-V4-Pro,CQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
431,Anonymized_DeepSeek-V4-Pro,CQ,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,False
431,Anonymized_NER,CQ,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,True
431,Anonymized_Llama-4-Maverick_fewshot,PQ,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,True
431,Anonymized_Llama-4-Maverick_synthetic,PQ,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,True
431,Anonymized_Llama-4-Maverick_synthetic,PQ,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,True
334,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,False
435,Anonymized_gpt-3.5-turbo,PQ,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_gpt-3.5-turbo,PQ,False
435,Anonymized_gpt-3.5-turbo,PQ,False
431,Anonymized_DeepSeek-V4-Pro,PQ,False
435,Anonymized_gpt-3.5-turbo,PQ,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,True
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
435,Anonymized_gpt-3.5-turbo,CQ,True
435,Anonymized_gpt-3.5-turbo,CQ,True
435,Anonymized_gpt-3.5-turbo,PQ,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_gpt-3.5-turbo,CQ,False
435,Anonymized_gpt-3.5-turbo,PQ,False
435,Anonymized_gpt-3.5-turbo,PQ,False
435,Anonymized_gpt-3.5-turbo,PQ,False
435,Anonymized_gpt-3.5-turbo,CQ,False
435,Anonymized_gpt-3.5-turbo,PQ,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,False
435,Anonymized_gpt-4o,PQ,False
435,Anonymized_gpt-4o,CQ,False
435,Anonymized_gpt-3.5-turbo,CQ,True
431,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_gpt-4o,PQ,False
435,Anonymized_gpt-4o,PQ,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,False
435,Anonymized_gpt-4o,CQ,True
435,Anonymized_gpt-4o,PQ,False
435,Anonymized_gpt-3.5-turbo,CQ,True
435,Anonymized_gpt-4o,CQ,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,True
431,Anonymized_Llama-4-Maverick_synthetic,CQ,True
435,Anonymized_gpt-4o,PQ,False
435,Anonymized_gpt-4o,CQ,True
435,Anonymized_gpt-4o,CQ,True
435,Anonymized_gpt-4o,CQ,True
435,Anonymized_gpt-4o,PQ,False
435,Anonymized_NER,CQ,False
435,Anonymized_gpt-3.5-turbo,CQ,False
435,Anonymized_gpt-3.5-turbo,CQ,True
431,Anonymized_NER,CQ,True
435,Anonymized_NER,PQ,False
435,Anonymized_NER,CQ,False
435,Anonymized_NER,PQ,True
435,Anonymized_gpt-4o,PQ,False
435,Anonymized_NER,CQ,True
435,Anonymized_gpt-4o,PQ,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
435,Anonymized_NER,CQ,True
435,Anonymized_NER,PQ,True
435,Anonymized_NER,PQ,False
435,Anonymized_NER,CQ,False
435,Anonymized_gpt-4o,CQ,False
435,Anonymized_gpt-3.5-turbo,CQ,False
435,Anonymized_NER,PQ,False
435,Anonymized_gpt-4o,CQ,True
435,Anonymized_NER,CQ,False
435,Anonymized_DeepSeek-V4-Pro,PQ,True
435,Anonymized_NER,PQ,False
435,Anonymized_gpt-3.5-turbo,CQ,False
435,Anonymized_DeepSeek-V4-Pro,PQ,False
435,Anonymized_NER,CQ,True
435,Anonymized_NER,CQ,False
435,Anonymized_NER,PQ,False
435,Anonymized_DeepSeek-V4-Pro,PQ,False
435,Anonymized_DeepSeek-V4-Pro,CQ,False
435,Anonymized_DeepSeek-V4-Pro,CQ,True
435,Anonymized_DeepSeek-V4-Pro,CQ,False
435,Anonymized_DeepSeek-V4-Pro,PQ,False
435,Anonymized_DeepSeek-V4-Pro,CQ,True
435,Anonymized_DeepSeek-V4-Pro,PQ,False
435,Anonymized_DeepSeek-V4-Pro,CQ,False
435,Anonymized_NER,PQ,False
435,Anonymized_gpt-4o,CQ,False
435,Anonymized_DeepSeek-V4-Pro,CQ,False
435,Anonymized_gpt-4o,PQ,True
435,Anonymized_DeepSeek-V4-Pro,CQ,False
435,Anonymized_DeepSeek-V4-Pro,CQ,False
435,Anonymized_DeepSeek-V4-Pro,PQ,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
435,Anonymized_DeepSeek-V4-Pro,PQ,True
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
435,Anonymized_DeepSeek-V4-Pro,PQ,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
435,Anonymized_DeepSeek-V4-Pro,CQ,True
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
435,Anonymized_NER,CQ,True
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
435,Anonymized_DeepSeek-V4-Pro,PQ,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,True
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
435,Anonymized_NER,PQ,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_NER,CQ,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
435,Anonymized_DeepSeek-V4-Pro,PQ,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,True
435,Anonymized_Llama-4-Maverick_fewshot,CQ,True
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_DeepSeek-V4-Pro,CQ,True
435,Anonymized_Llama-4-Maverick_fewshot,CQ,True
435,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,True
435,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,False
435,Anonymized_gpt-4o,CQ,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,True
435,Anonymized_Llama-4-Maverick_synthetic,PQ,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,True
435,Anonymized_Llama-4-Maverick_fewshot,CQ,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,True
435,Anonymized_Llama-4-Maverick_synthetic,CQ,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,True
437,Anonymized_gpt-3.5-turbo,PQ,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_gpt-3.5-turbo,PQ,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,True
435,Anonymized_Llama-4-Maverick_fewshot,PQ,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,False
437,Anonymized_gpt-3.5-turbo,CQ,False
437,Anonymized_gpt-3.5-turbo,PQ,False
437,Anonymized_gpt-3.5-turbo,PQ,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,True
437,Anonymized_gpt-3.5-turbo,PQ,False
437,Anonymized_gpt-3.5-turbo,CQ,True
435,Anonymized_Llama-4-Maverick_fewshot,CQ,False
437,Anonymized_gpt-3.5-turbo,PQ,False
437,Anonymized_gpt-3.5-turbo,CQ,False
437,Anonymized_gpt-3.5-turbo,CQ,False
437,Anonymized_gpt-3.5-turbo,CQ,False
437,Anonymized_gpt-4o,CQ,False
437,Anonymized_gpt-4o,PQ,False
437,Anonymized_gpt-4o,PQ,False
437,Anonymized_gpt-3.5-turbo,PQ,False
437,Anonymized_gpt-4o,PQ,True
435,Anonymized_Llama-4-Maverick_synthetic,PQ,False
437,Anonymized_gpt-4o,PQ,False
437,Anonymized_gpt-4o,PQ,False
437,Anonymized_gpt-4o,CQ,False
437,Anonymized_gpt-4o,PQ,False
437,Anonymized_gpt-4o,CQ,False
437,Anonymized_gpt-3.5-turbo,PQ,False
435,Anonymized_gpt-4o,PQ,False
437,Anonymized_gpt-4o,CQ,False
437,Anonymized_gpt-3.5-turbo,CQ,False
437,Anonymized_gpt-4o,CQ,True
435,Anonymized_Llama-4-Maverick_synthetic,PQ,False
437,Anonymized_gpt-4o,CQ,False
437,Anonymized_NER,CQ,False
437,Anonymized_gpt-4o,CQ,False
437,Anonymized_NER,CQ,False
437,Anonymized_gpt-3.5-turbo,CQ,True
437,Anonymized_NER,PQ,True
437,Anonymized_gpt-3.5-turbo,PQ,True
437,Anonymized_NER,CQ,False
435,Anonymized_NER,PQ,False
437,Anonymized_NER,CQ,False
437,Anonymized_NER,CQ,True
437,Anonymized_gpt-4o,PQ,False
437,Anonymized_NER,PQ,False
437,Anonymized_NER,CQ,False
437,Anonymized_NER,PQ,True
437,Anonymized_gpt-4o,CQ,False
437,Anonymized_gpt-4o,CQ,False
437,Anonymized_gpt-4o,PQ,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,False
437,Anonymized_DeepSeek-V4-Pro,PQ,False
437,Anonymized_DeepSeek-V4-Pro,CQ,True
437,Anonymized_NER,PQ,False
437,Anonymized_DeepSeek-V4-Pro,CQ,False
437,Anonymized_NER,PQ,False
437,Anonymized_NER,CQ,False
437,Anonymized_gpt-3.5-turbo,CQ,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,False
437,Anonymized_DeepSeek-V4-Pro,PQ,False
437,Anonymized_gpt-4o,CQ,False
437,Anonymized_NER,PQ,False
437,Anonymized_DeepSeek-V4-Pro,PQ,False
437,Anonymized_gpt-4o,PQ,True
437,Anonymized_NER,PQ,True
437,Anonymized_DeepSeek-V4-Pro,PQ,True
437,Anonymized_DeepSeek-V4-Pro,PQ,False
437,Anonymized_DeepSeek-V4-Pro,CQ,False
437,Anonymized_DeepSeek-V4-Pro,PQ,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,False
437,Anonymized_DeepSeek-V4-Pro,PQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
437,Anonymized_DeepSeek-V4-Pro,CQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
437,Anonymized_NER,CQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
437,Anonymized_DeepSeek-V4-Pro,CQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,True
437,Anonymized_DeepSeek-V4-Pro,PQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
437,Anonymized_DeepSeek-V4-Pro,CQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
437,Anonymized_DeepSeek-V4-Pro,CQ,False
437,Anonymized_gpt-4o,PQ,False
437,Anonymized_gpt-3.5-turbo,CQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
437,Anonymized_gpt-3.5-turbo,PQ,False
437,Anonymized_DeepSeek-V4-Pro,CQ,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,True
437,Anonymized_gpt-3.5-turbo,CQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,False
437,Anonymized_DeepSeek-V4-Pro,PQ,False
437,Anonymized_NER,CQ,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
437,Anonymized_NER,CQ,False
437,Anonymized_NER,PQ,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
437,Anonymized_DeepSeek-V4-Pro,CQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
437,Anonymized_gpt-3.5-turbo,PQ,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,True
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,True
437,Anonymized_Llama-4-Maverick_synthetic,PQ,False
437,Anonymized_NER,PQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,False
437,Anonymized_DeepSeek-V4-Pro,PQ,True
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,True
437,Anonymized_Llama-4-Maverick_fewshot,CQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
437,Anonymized_Llama-4-Maverick_synthetic,CQ,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,False
437,Anonymized_NER,PQ,False
437,Anonymized_DeepSeek-V4-Pro,CQ,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,True
467,Anonymized_gpt-3.5-turbo,CQ,False
467,Anonymized_gpt-3.5-turbo,PQ,False
467,Anonymized_gpt-3.5-turbo,CQ,False
467,Anonymized_gpt-3.5-turbo,CQ,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,True
437,Anonymized_Llama-4-Maverick_synthetic,PQ,False
467,Anonymized_gpt-3.5-turbo,PQ,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,False
467,Anonymized_gpt-3.5-turbo,PQ,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,False
467,Anonymized_gpt-3.5-turbo,CQ,True
467,Anonymized_gpt-4o,CQ,False
467,Anonymized_gpt-4o,PQ,False
467,Anonymized_gpt-4o,PQ,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,False
467,Anonymized_gpt-4o,PQ,True
437,Anonymized_Llama-4-Maverick_fewshot,CQ,False
467,Anonymized_gpt-4o,PQ,False
467,Anonymized_gpt-4o,PQ,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,False
467,Anonymized_gpt-3.5-turbo,PQ,False
467,Anonymized_gpt-3.5-turbo,CQ,True
467,Anonymized_gpt-4o,CQ,True
467,Anonymized_gpt-3.5-turbo,PQ,False
467,Anonymized_gpt-3.5-turbo,PQ,False
467,Anonymized_gpt-3.5-turbo,PQ,False
467,Anonymized_gpt-3.5-turbo,CQ,False
467,Anonymized_gpt-4o,CQ,False
467,Anonymized_gpt-3.5-turbo,CQ,False
467,Anonymized_NER,PQ,False
467,Anonymized_gpt-4o,CQ,True
437,Anonymized_Llama-4-Maverick_fewshot,CQ,False
467,Anonymized_gpt-3.5-turbo,PQ,False
467,Anonymized_NER,CQ,False
467,Anonymized_gpt-4o,CQ,True
467,Anonymized_NER,PQ,False
467,Anonymized_gpt-4o,PQ,False
467,Anonymized_NER,CQ,False
467,Anonymized_NER,CQ,False
467,Anonymized_NER,CQ,True
467,Anonymized_NER,PQ,True
467,Anonymized_gpt-3.5-turbo,CQ,False
467,Anonymized_gpt-4o,PQ,False
467,Anonymized_NER,PQ,False
467,Anonymized_gpt-3.5-turbo,CQ,True
467,Anonymized_NER,CQ,True
467,Anonymized_gpt-4o,CQ,False
467,Anonymized_NER,PQ,False
467,Anonymized_gpt-4o,CQ,True
467,Anonymized_DeepSeek-V4-Pro,CQ,False
467,Anonymized_NER,CQ,False
467,Anonymized_NER,CQ,False
467,Anonymized_NER,CQ,True
467,Anonymized_NER,PQ,False
467,Anonymized_NER,PQ,False
467,Anonymized_NER,PQ,False
467,Anonymized_gpt-4o,CQ,False
467,Anonymized_DeepSeek-V4-Pro,CQ,False
467,Anonymized_DeepSeek-V4-Pro,PQ,False
467,Anonymized_DeepSeek-V4-Pro,PQ,True
467,Anonymized_NER,PQ,False
467,Anonymized_gpt-3.5-turbo,PQ,False
467,Anonymized_NER,PQ,False
467,Anonymized_NER,CQ,False
467,Anonymized_DeepSeek-V4-Pro,CQ,True
467,Anonymized_gpt-3.5-turbo,CQ,True
467,Anonymized_DeepSeek-V4-Pro,CQ,True
437,Anonymized_Llama-4-Maverick_fewshot,PQ,False
467,Anonymized_DeepSeek-V4-Pro,CQ,True
467,Anonymized_gpt-4o,PQ,False
467,Anonymized_DeepSeek-V4-Pro,PQ,False
467,Anonymized_gpt-4o,PQ,False
467,Anonymized_DeepSeek-V4-Pro,PQ,False
467,Anonymized_DeepSeek-V4-Pro,CQ,False
467,Anonymized_gpt-4o,CQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
467,Anonymized_DeepSeek-V4-Pro,CQ,False
467,Anonymized_DeepSeek-V4-Pro,PQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
467,Anonymized_DeepSeek-V4-Pro,PQ,False
467,Anonymized_DeepSeek-V4-Pro,PQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
467,Anonymized_DeepSeek-V4-Pro,PQ,False
467,Anonymized_DeepSeek-V4-Pro,CQ,True
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
467,Anonymized_Llama-4-Maverick_fewshot,PQ,False
467,Anonymized_DeepSeek-V4-Pro,CQ,False
467,Anonymized_NER,CQ,True
467,Anonymized_gpt-4o,CQ,False
467,Anonymized_Llama-4-Maverick_fewshot,PQ,False
467,Anonymized_Llama-4-Maverick_fewshot,PQ,False
467,Anonymized_Llama-4-Maverick_fewshot,CQ,True
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,True
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
467,Anonymized_Llama-4-Maverick_fewshot,CQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
467,Anonymized_DeepSeek-V4-Pro,PQ,False
467,Anonymized_gpt-3.5-turbo,PQ,False
467,Anonymized_Llama-4-Maverick_fewshot,PQ,False
467,Anonymized_Llama-4-Maverick_fewshot,CQ,False
467,Anonymized_Llama-4-Maverick_fewshot,PQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,False
467,Anonymized_Llama-4-Maverick_fewshot,CQ,True
467,Anonymized_Llama-4-Maverick_fewshot,CQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
467,Anonymized_DeepSeek-V4-Pro,CQ,False
467,Anonymized_Llama-4-Maverick_fewshot,PQ,False
467,Anonymized_Llama-4-Maverick_fewshot,CQ,True
467,Anonymized_Llama-4-Maverick_fewshot,CQ,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
467,Anonymized_Llama-4-Maverick_synthetic,PQ,False
467,Anonymized_Llama-4-Maverick_fewshot,PQ,False
467,Anonymized_DeepSeek-V4-Pro,PQ,False
467,Anonymized_Llama-4-Maverick_synthetic,CQ,False
467,Anonymized_Llama-4-Maverick_synthetic,PQ,True
467,Anonymized_Llama-4-Maverick_synthetic,CQ,True
467,Anonymized_Llama-4-Maverick_fewshot,CQ,False
467,Anonymized_Llama-4-Maverick_synthetic,CQ,False
467,Anonymized_Llama-4-Maverick_synthetic,PQ,False
467,Anonymized_Llama-4-Maverick_synthetic,PQ,False
467,Anonymized_Llama-4-Maverick_synthetic,CQ,False
467,Anonymized_Llama-4-Maverick_fewshot,CQ,False
467,Anonymized_gpt-4o,PQ,False
467,Anonymized_Llama-4-Maverick_synthetic,PQ,False
467,Anonymized_Llama-4-Maverick_fewshot,CQ,True
467,Anonymized_Llama-4-Maverick_fewshot,PQ,False
467,Anonymized_Llama-4-Maverick_synthetic,PQ,False
467,Anonymized_Llama-4-Maverick_synthetic,CQ,False
467,Anonymized_Llama-4-Maverick_synthetic,PQ,False
467,Anonymized_Llama-4-Maverick_synthetic,PQ,False
467,Anonymized_Llama-4-Maverick_synthetic,CQ,True
467,Anonymized_Llama-4-Maverick_fewshot,PQ,False
467,Anonymized_Llama-4-Maverick_synthetic,CQ,True
467,Anonymized_Llama-4-Maverick_synthetic,PQ,False
506,Anonymized_gpt-3.5-turbo,PQ,False
506,Anonymized_gpt-4o,CQ,True
506,Anonymized_gpt-3.5-turbo,PQ,False
506,Anonymized_gpt-3.5-turbo,PQ,False
506,Anonymized_gpt-4o,PQ,False
506,Anonymized_gpt-3.5-turbo,CQ,False
506,Anonymized_gpt-4o,PQ,False
506,Anonymized_gpt-4o,CQ,False
506,Anonymized_gpt-4o,CQ,False
506,Anonymized_gpt-3.5-turbo,PQ,False
506,Anonymized_gpt-4o,PQ,False
506,Anonymized_gpt-4o,PQ,False
506,Anonymized_gpt-4o,PQ,False
